corrds:time:raccoons_bought
55.760201 37.712488:442214O76:3
55.693145 37.546525:441861914:270
55.705458 37.550926:442O19127:5
55.807041 37.660961:4419O1897:2
55.720773 37.777895:442O18522:2
55.738475 37.624741:442OO6729:2
55.695403 37.567123:44215173O:4
55.808756 37.533068:441822748:2
55.765458 37.796517:441847556:4
55.655097 37.533652:44182O93O:3.00001
55.738475 37.624741:442194997:0
55.764577 37.710683:442357558:2
55.816303 37.574363:4421893O2:1
55.646472 37.509864:442O61O24:3
55.82706 37.557601:441973938:2
55.764642 37.677373:442172O44:4
55.825532 37.503405:44219633O:1
55.764131 37.631541:4422925O3:"""2"""
55.786733 37.626026:441874416:1.00001
55.763847 37.646031:441818933:1
55.655097 37.533652:4422535O7:4
55.782537 37.604017:441942743:5
55.760864 37.712246:441845O4O:"""5.00001"""
55.844753 37.500926:4417655O4:4
55.69449 37.567096:441845438:"""5"""
55.819287 37.604583:4419O2277:5
55.77797 37.631631:442OO451O:2
55.848069 37.379672:44217OO84:4.00001
55.677443 37.569773:4419554OO:2
55.747024 37.665623:442127332:3
55.757121 37.378225:44226O42O:3
55.708694 37.751349:441815282:5
55.817588 37.789088:4423O8919:0
55.674813 37.567617:4419555O9:3
55.666431 37.575343:441772327:2
55.646472 37.509864:4418419O4:"""3"""
55.655097 37.533652:442179576:0
55.771591 37.665336:442O95424:1
55.800726 37.554933:442O18993:0
55.797321 37.453378:441919788:2
55.765974 37.684596:442298793:4.00001
55.702368 37.736294:442283436:4
55.758772 37.648959:442O94941:1
55.708663 37.576079:44197O396:5
55.71057 37.577561:442118353:0
55.767777 37.603639:44197O188:4
55.73477 37.614841:44215163O:3
55.785665 37.48402:442138974:4
55.658743 37.541243:442227158:2
55.752095 37.66512:441958923:0
55.671158 37.755266:442OO2496:2
55.784708 37.628163:442356171:5
55.720697 37.672549:442347O18:1
55.758407 37.736617:442359971:1
55.727531 37.616917:4421O9966:4
55.732996 37.698654:442271158:2
55.840093 37.48437:44218O698:0
55.797113 37.610718:441789O31:2
55.694743 37.794055:442293826:"""2"""
55.717538 37.446183:442O63133:0
55.764642 37.677373:441882882:2
55.705184 37.569207:442139819:5
55.762718 37.679071:44178OOOO:"""1.00001"""
55.646828 37.508113:4419271OO:5
55.625984 37.619396:442328918:5
55.800954 37.539868:442254226:5
55.695403 37.567123:441925921:4
55.702987 37.53093:441816965:"""0"""
55.752121 37.648259:441933969:3
55.700923 37.542644:4419O82O6:4
55.800064 37.700361:4422153OO:84
55.73256 37.567401:44188O595:"""376"""
55.678148 37.584451:4421111O2:1e-05
55.732611 37.566746:44185OO47:4
55.757982 37.715507:442118774:2
55.786733 37.626026:442313875:4
55.575907 37.677535:442366522:1
55.732996 37.698654:441986931:4
55.693977 37.562694:442186161:4
55.747044 37.591234:4421O7884:4
55.800215 37.53879:441811952:4
55.800393 37.792393:442179545:"""0"""
55.751427 37.648942:441913235:1
55.665919 37.439948:442O78485:0
55.791228 37.46229:442O32166:1e-05
55.750864 37.654727:4422856OO:0
55.647945 37.670654:442192943:4
55.812231 37.482762:442O83174:3
55.753534 37.698277:442342O83:"""4"""
55.613346 37.612587:44192OO27:1.00001
55.657499 37.645214:4423188O5:0
55.813374 37.478881:4422O2O74:4
55.625984 37.619396:4422878OO:1
55.755794 37.589105:442165848:4
55.762667 37.664707:4421O292O:1
55.797113 37.610718:44216O361:4
55.695266 37.568336:44192786O:4
55.686376 37.614491:442341922:1
55.765377 37.581164:44214162O:4
55.830624 37.59966:4423O6148:2
55.793526 37.461939:442O853O9:3
55.733609 37.591683:4422232O9:4
55.773702 37.59922:442325413:2
55.733619 37.661275:441993465:0
55.791025 37.464419:442128869:0
55.788722 37.741549:44227868O:2
55.655097 37.533652:441852912:5
55.769854 37.590533:441864892:1e-05
55.698767 37.579196:441998242:5
55.815989 37.570114:442247195:0
55.825391 37.423375:4418692O9:"""3"""
55.630345 37.614608:442O63752:3
55.7567 37.674202:442O51277:336
55.613346 37.612587:442186O43:2
55.749785 37.763962:44232342O:4
55.699578 37.571282:442172828:4.00001
55.770841 37.589374:4421746O5:0
55.784835 37.631766:441818344:4
55.846775 37.522243:44199O157:2
55.645563 37.506828:4422O7526:5
55.650383 37.537928:4419O6817:2
55.649423 37.672055:442212946:3
55.760464 37.608859:441811822:3
55.677661 37.586895:441932527:1
55.758407 37.736617:441978953:93
55.786298 37.572306:441852599:0
55.61601 37.623384:442269753:0
55.765853 37.633517:4423O476O:4
55.73477 37.614841:442355O58:2
55.786764 37.653819:441965159:4
55.819287 37.604583:441981372:2.00001
55.727531 37.616917:44219O161:2
55.68461 37.341781:44177OO91:5
55.687035 37.552957:441788479:3
55.767311 37.613593:441964O48:2
55.779059 37.736932:442287178:1
55.575907 37.677535:44184628O:2
55.753575 37.605553:442251582:2
55.646863 37.508966:442O78551:0
55.681767 37.516575:442143765:3
55.765974 37.684596:441936O4O:2
55.720773 37.777895:442254574:1.00001
55.747368 37.719046:442OO449O:4
55.792179 37.462047:442325512:3.00001
55.733406 37.570384:4419247O2:4
55.80655 37.504708:442212714:2
55.708663 37.576079:442OO7562:3
55.78978 37.732341:4418OO969:1
55.578788 37.673313:441783913:3
55.701029 37.576178:44179O94O:0
55.792635 37.462469:442O73342:3
55.704874 37.585359:442176687:4
55.727531 37.616917:442O41226:4
55.665584 37.543704:44187O747:1
55.789806 37.480687:442O15855:0
55.695758 37.565147:442161342:2
55.803408 37.461068:442O83335:0
55.755738 37.378288:441923334:2
55.750591 37.769037:44186983O:5.00001
55.678148 37.584451:442169881:2
55.651145 37.538808:442162O48:1
55.765974 37.684596:441827314:0
55.721539 37.672118:442273522:4
55.70386 37.524758:441948426:2
55.753311 37.580661:442129145:1
55.818144 37.706982:4419O8737:0
55.761036 37.638422:4419914O5:5
55.645812 37.507699:442284575:81
55.745245 37.670771:441883594:4.00001
55.728358 37.63517:441935555:3
55.767099 37.678658:44196978O:1
55.731506 37.574848:441951717:1
55.761852 37.709713:442298765:2.00001
55.753443 37.636284:4419928O6:2
55.771591 37.665336:442O6O111:5
55.84302 37.524273:442O43857:1
55.756457 37.610691:442138O61:2
55.786455 37.576313:441892833:2
55.619284 37.609919:44199O599:2
55.737451 37.635485:4421825O8:4
55.787396 37.499372:441961372:1
55.743355 37.665587:4422O3494:1
55.695266 37.568336:442196567:1
55.783342 37.602346:441949517:2
55.755738 37.378288:441968487:4
55.815848 37.527606:442326O18:4
55.767777 37.603639:442177391:0
55.695403 37.567123:4418O5285:3
55.743588 37.710431:442O63499:2
55.765853 37.633517:442O24635:1
55.658743 37.541243:442291132:0
55.860282 37.658437:441876378:0
55.832894 37.4266:44196826O:5
55.650048 37.671885:442326553:4
55.756791 37.648528:442321228:0
55.8023 37.459092:442156281:0
55.761036 37.638422:441964682:"""2"""
55.693977 37.562694:441958O47:1e-05
55.819287 37.604583:442198129:2
55.61601 37.623384:441882112:2
55.793809 37.461688:442173215:4
55.798854 37.450055:441856569:1
55.788829 37.508598:441825428:0
55.893657 37.520752:4423513O2:5
55.754704 37.713342:442163692:2
55.771347 37.591225:442O69251:"""1"""
55.733401 37.652921:441769433:4
55.650734 37.538341:4423O2446:0
55.809378 37.51565:441834568:5
55.647534 37.509999:4418O9O4O:1
55.800954 37.539868:44181297O:"""4"""
55.727531 37.616917:4422O3O39:0
55.664568 37.618444:4423O2646:3
55.814108 37.717321:441835357:4
55.705458 37.550926:44229373O:1
55.646863 37.508966:4419OO919:0
55.6942 37.565057:442183647:4
55.770841 37.589374:4419852OO:3
55.762667 37.635206:4421O3682:0
55.784708 37.628163:44192255O:0
55.779555 37.523519:441917532:4
55.793303 37.694639:442O92551:4
55.792741 37.654996:4423O2243:2
55.808002 37.635853:441919847:1
55.830624 37.677185:442O54OO5:0
55.695641 37.560161:442O28841:4
55.753534 37.698277:442O39592:0
55.743512 37.705787:441955724:3
55.78403 37.610727:441765766:0
55.852435 37.536329:442287863:0
55.774775 37.54745:442118178:"""3"""
55.753463 37.608751:44198781O:5
55.753691 37.708671:442345353:5
55.802047 37.780527:442O59538:2.00001
55.75357 37.610143:441778186:"""1"""
55.772102 37.650675:441946639:5
55.674813 37.567617:4418O2O26:2
55.694718 37.536562:442O34447:335
55.649703 37.671849:442356834:1
55.765377 37.581164:44228O973:3
55.732839 37.622306:4423O2291:5.00001
55.7567 37.674202:442329837:2
55.836833 37.551959:442O83838:2
55.764131 37.631541:4422O299O:2.00001
55.655097 37.533652:442O11676:2
55.818002 37.461032:442224961:3
55.761852 37.709713:44182331O:0
55.753691 37.708671:442O63865:1
55.815306 37.512622:441841243:0
55.674813 37.567617:442264175:4
55.753443 37.636284:4419476O1:1
55.756624 37.623106:442OO4563:0
55.705346 37.518066:442344147:3
55.763554 37.616629:44227O79O:2.00001
55.801081 37.760072:442187259:"""1e-05"""
55.791754 37.465667:442117852:1
55.791025 37.464419:441996347:5.00001
55.695865 37.572136:44212O963:1
55.714171 37.590856:4422O7691:2
55.741247 37.625738:4419O3O39:3
55.745245 37.670771:442113527:3
55.860282 37.658437:441852614:5
55.64824 37.668399:44178591O:0
55.654762 37.639195:442O63873:4
55.649703 37.671849:44227O9O4:2
55.748665 37.695025:441999O48:3
55.750444 37.645223:441788582:5
55.758407 37.736617:441815245:2
55.68461 37.341781:4421O2O4O:0
55.680037 37.757278:442251241:4
55.705468 37.648726:44227O647:0
55.645796 37.508975:4423488O7:1
55.658556 37.637793:441768672:0
55.700217 37.529304:442223128:3
55.76998 37.592599:442353136:1
55.766557 37.648762:4422O2133:4
55.749785 37.763962:4421O3787:5
55.766557 37.648762:442159797:1
55.687188 37.551277:441877292:0
55.782537 37.604017:442O91468:2
55.648748 37.668992:441795978:4
55.791309 37.763081:442O53978:2
55.649926 37.670968:441875376:1
55.786678 37.62713:442124135:5
55.700334 37.571597:442211O11:1.00001
55.775348 37.54736:44182O1OO:3
55.697919 37.535628:442262599:1
55.681514 37.544351:442147328:1
55.708699 37.567734:44191O415:3
55.647153 37.509478:442O13271:2
55.710296 37.592878:442315158:3
55.762718 37.679071:441821235:2
55.800393 37.792393:442214987:5
55.757121 37.378225:441774893:"""5"""
55.765691 37.651223:442O17823:5.00001
55.753316 37.704916:442O24361:2
55.737785 37.644549:442O69822:2
55.743634 37.610107:442146545:2
55.885807 37.556307:44183595O:95
55.819287 37.604583:44229554O:1
55.778568 37.736509:441818454:"""4"""
55.830624 37.59966:442347O7O:4
55.798212 37.529313:442327854:3
55.760201 37.712488:442174O75:2
55.613346 37.612587:442215115:392
55.734187 37.569791:44211O517:70
55.764577 37.710683:441919631:4
55.825532 37.503405:442334711:2
55.702165 37.561958:441817215:2
55.740517 37.528963:44231O944:3
55.801364 37.477085:44232676O:5
55.6657 37.488556:44186O498:5
55.811143 37.804305:441949654:0
55.693145 37.546525:442O89743:5
55.671331 37.445814:441931899:1e-05
55.77633 37.738234:442156982:4
55.762667 37.664707:442O19478:2
55.720697 37.672549:4423662O4:4
55.733406 37.570384:44235O421:4
55.680037 37.757278:442O26378:5
55.662136 37.547046:44198341O:5
55.699188 37.619117:441846786:2
55.7931 37.462873:44227362O:4
55.678549 37.583023:442283O67:"""4"""
55.658743 37.541243:441863356:1
55.758772 37.648959:4422O5478:5
55.663365 37.562021:442O695O7:0
55.721508 37.775811:4419583O7:1
55.824309 37.429303:442361212:5.00001
55.735789 37.582933:442278764:3
55.685792 37.616449:442362347:243
55.658743 37.541243:442345268:0
55.801607 37.462343:442332O26:"""1"""
55.645492 37.508463:442174424:4
55.79349 37.460367:441771655:3
55.813374 37.478881:441914326:5.00001
55.695758 37.565147:442O22313:4
55.793267 37.464365:441911996:2
55.807041 37.660961:442332121:5
55.787573 37.624992:441984597:0
55.693038 37.579654:442284268:4
55.827257 37.413188:442O1OO18:4
55.757024 37.750784:442361OO6:1
55.738571 37.618749:442129341:2
55.741247 37.625738:442178725:4
55.860943 37.486409:441813553:2
55.791228 37.46229:442O5778O:2
55.728145 37.452085:4418O6374:5
55.73404 37.432358:44179641O:1
55.798318 37.451348:44216O664:1
55.762227 37.590937:441865769:2
55.645862 37.508337:441851199:132
55.85869 37.640381:442325865:3
55.78403 37.610727:442338941:2
55.698279 37.531783:441893148:5
55.680037 37.757278:442278442:2.00001
55.72126 37.741163:442O82O82:3.00001
55.716336 37.521731:442215984:1
55.769854 37.590533:44234274O:1e-05
55.713136 37.862866:442326744:4
55.726462 37.648573:441936745:78
55.754633 37.646013:441797421:3
55.815306 37.512622:442O75681:3
55.732611 37.566746:442O63378:0
55.760201 37.712488:441982O17:2
55.646863 37.508966:442137159:2
55.70455 37.56998:441929955:4
55.625984 37.619396:44228899O:1
55.658743 37.541243:441973841:2
55.745245 37.670771:441989196:1e-05
55.756016 37.536571:44229674O:"""4"""
55.647945 37.670654:441828547:1
55.769135 37.63933:44221O32O:4
55.777803 37.669693:44234O34O:0
55.732611 37.566746:441976536:1
55.653878 37.528927:442187899:2
55.700162 37.569441:442O68O41:0
55.839117 37.5486:441799731:5
55.779059 37.736932:441965O58:1
55.765691 37.651223:442O88913:2
55.657499 37.645214:44223865O:2
55.720509 37.593471:442163745:2
55.62945 37.621723:442327755:3
55.695758 37.565147:441818981:"""5"""
55.564246 37.599004:442148453:0
55.678148 37.584451:4421O6616:3
55.836833 37.551959:4418243OO:3
55.741612 37.577651:442253338:3
55.807015 37.622315:441893733:4
55.76212 37.485304:441875213:4
55.78973 37.508014:442138O18:5
55.782744 37.60275:4421OO761:1
55.765974 37.684596:442358681:1
55.721305 37.770978:4419O2561:"""5"""
55.687188 37.551277:442112547:3
55.65146 37.542904:44227259O:63
55.844106 37.571435:442O9O389:3.00001
55.786065 37.742016:442283473:1
55.808756 37.533068:442O17437:5
55.630345 37.614608:442O39215:1e-05
55.708699 37.567734:441949738:180
55.893657 37.520752:442O52433:3
55.760464 37.608859:442O22957:"""5"""
55.735251 37.569297:441919419:2
55.70494 37.569791:442147774:4
55.83028 37.404815:441896245:3
55.804091 37.783437:442199422:297
55.702165 37.561958:442322712:2
55.765691 37.651223:441836291:5
55.801501 37.457573:442O82217:4
55.755662 37.702993:4423O2637:3
55.753311 37.580661:442129697:0
55.65592 37.618426:4423583O6:3
55.68461 37.341781:441939333:1
55.762277 37.568165:441985376:5
55.645796 37.508975:441997956:1
55.808002 37.635853:442143275:3
55.741394 37.729008:44213956O:5
55.711655 37.581496:441865596:4
55.721305 37.770978:442164234:5
55.70494 37.569791:442314985:"""5"""
55.753311 37.580661:4418822O7:"""2"""
55.70386 37.524758:4422OO564:1
55.757024 37.750784:442328O93:3.00001
55.801607 37.462343:442363195:3
55.75517 37.715444:441826232:0
55.650764 37.539131:442161688:3
55.775925 37.594019:442241594:2
55.670153 37.582987:441842819:3
55.856851 37.506352:442127568:4
55.732327 37.582296:442OO42O6:2
55.815989 37.570114:442113633:4.00001
55.725463 37.615389:442O81131:5
55.830761 37.677894:441959682:0
55.625984 37.619396:442O81154:1
55.84302 37.524273:442285627:1
55.657667 37.467679:442187935:0
55.706239 37.521111:4423O3O21:1e-05
55.739149 37.623313:44227O354:1
55.747601 37.590246:442165373:5
55.766557 37.648762:4421339O1:4
55.655097 37.533652:441814459:2
55.698041 37.582592:442344534:2
55.698767 37.579196:441879O26:"""5"""
55.784708 37.628163:4419O9751:3
55.6657 37.488556:442269934:1.00001
55.885807 37.556307:442O7296O:2
55.69449 37.567096:442O36185:1
55.757237 37.654457:442O54471:3
55.782744 37.60275:441793559:3
55.695758 37.565147:442226748:3.00001
55.767798 37.649651:44228569O:1
55.647163 37.669513:442O59969:2
55.679433 37.566952:442154349:5.00001
55.680133 37.571516:441798461:2
55.747044 37.591234:442193OO5:84
55.681767 37.516575:442147213:1
55.753316 37.704916:441851O74:4
55.771332 37.465613:442314882:1
55.757982 37.715507:441843292:1e-05
55.778568 37.736509:44193431O:2
55.763386 37.554636:442249912:3
55.756189 37.61141:4423231OO:1
55.756189 37.61141:4423412O2:5
55.71625 37.694971:442128289:4
55.754877 37.611904:4421897O9:2
55.649703 37.671849:442O1O365:4
55.710296 37.592878:442O51177:1
55.64634 37.507475:442275O15:0
55.724961 37.784668:441797O79:3
55.676712 37.568884:442O43441:3
55.802133 37.486427:441913264:0
55.791349 37.590937:442314113:4.00001
55.700968 37.53906:4418854O4:"""5.00001"""
55.688969 37.572621:442259486:0
55.674702 37.561293:441766192:5
55.674813 37.567617:44188O58O:4
55.798971 37.806524:441848785:3
55.760464 37.608859:442323O68:4
55.711655 37.581496:44186O713:3
55.747024 37.665623:441949962:2
55.786657 37.61565:4422O9525:4
55.755414 37.738989:441956517:4
55.713045 37.591593:442146943:2
55.706315 37.603002:442287931:1
55.701633 37.576798:441991979:"""5"""
55.687299 37.551879:442362599:2
55.769135 37.63933:441995396:0
55.843469 37.537694:4418894O4:66.00001
55.625984 37.619396:442314251:3
55.650764 37.539131:441896535:5
55.753443 37.636284:442O28O5O:3
55.766147 37.615075:441949745:2
55.649723 37.536922:441947665:1
55.646472 37.509864:442242O37:4.00001
55.748665 37.695025:441827854:0
55.77032 37.661446:44221O32O:3.00001
55.71625 37.694971:442189195:2.00001
55.753691 37.708671:442238183:66
55.734501 37.580068:441915O44:5
55.694769 37.564383:44216OO5O:3
55.800949 37.45955:44213717O:0
55.83028 37.404815:441884496:4
55.791025 37.464419:442O86175:2
55.652781 37.53367:442266583:4
55.812231 37.482762:441895831:5
55.752724 37.652463:442174166:1
55.706315 37.603002:4422O255O:3
55.775925 37.594019:44198567O:1
55.754704 37.713342:442131OO7:2
55.818877 37.618354:441818443:3
55.760104 37.647369:442353296:1
55.64727 37.671974:442272877:"""2.00001"""
55.737806 37.593911:442O59878:2
55.751918 37.64922:441995325:4
55.717726 37.686734:44218O233:0
55.707491 37.60045:4417954O5:5
55.771591 37.692213:441795191:2
55.761664 37.616872:442156931:3
55.768907 37.674597:44198297O:5
55.780355 37.55628:44198942O:4
55.66369 37.544872:442157935:97
55.647823 37.671139:441948191:2
55.798971 37.806524:4418O1846:5.00001
55.844106 37.571435:442O85668:1
55.762753 37.794999:441975745:1
55.70494 37.569791:441933486:0
55.802513 37.460619:441883567:3
55.753691 37.708671:442312643:2
55.808108 37.520042:442O3O837:4.00001
55.750864 37.654727:4419O9183:5
55.7216 37.675918:442O8O335:1
55.8023 37.459092:441948342:0
55.660663 37.521542:442263398:2
55.698954 37.566144:4418O4271:"""3"""
55.778568 37.736509:442273758:3
55.760104 37.647369:442323729:310
55.646899 37.479699:44183743O:1e-05
55.756791 37.648528:442O14612:0
55.71234 37.589698:44181O846:"""2"""
55.715302 37.696489:4418O8381:1
55.652781 37.53367:441967992:"""4"""
55.732839 37.622306:441782215:2
55.613346 37.612587:442215174:1e-05
55.781534 37.714483:442244788:2
55.766557 37.648762:441937286:"""3"""
55.695758 37.565147:441999712:0
55.725022 37.479394:4423O6O4O:4
55.803631 37.552894:4419O4577:4
55.753691 37.708671:442OO5O92:"""3"""
55.745032 37.602669:44236O4O4:5
55.728145 37.452085:44199O865:5
55.706528 37.518506:442186855:102
55.844753 37.500926:442O18573:2
55.800954 37.539868:442343392:2
55.753691 37.708671:442O44877:3
55.698767 37.579196:442166715:2
55.81781 37.706577:4418823O5:"""5"""
55.792741 37.654996:44213O969:1
55.775996 37.505939:442O85541:2
55.784091 37.72952:44197461O:1.00001
55.791228 37.46229:441972114:4
55.757024 37.750784:441785461:1
55.700217 37.529304:442O54456:1e-05
55.693038 37.579654:4418999O5:"""0"""
55.716336 37.521731:4421749O4:5
55.818877 37.618354:441987592:3
55.781119 37.516269:441882515:2
55.74673 37.592536:441812287:5
55.75357 37.610143:442259121:2
55.695626 37.535053:441983154:0
55.804091 37.783437:442O69342:4
55.651338 37.541359:4422O7456:3
55.680037 37.757278:44225149O:0
55.764349 37.793579:442361768:4
55.822979 37.526726:441786174:3
55.765954 37.652876:442O29OOO:3
